,text_original,text_traducido,clase_RegLog,clase_SVM,clase_NavieBayes
7660,últimos migrantes venezolanos entran ecuador antes de requisito de visa pic twitter com x2mldeuq7o,last Venezuelan migrants enter Ecuador before visa requirement pic twitter com x2mldeuq7o,1,0,2
7661, últimos migrantes venezolanos llegan ecuador antes de requisito de visa pic twitter com scsawosx4j,last Venezuelan migrants arrive in Ecuador before visa requirement pic twitter com scsawosx4j,1,2,2
7662, migrantes venezolanos entran masivamente ecuador antes de entrada en vigencia de visa,Venezuelan migrants enter Ecuador massively before the visa takes effect,2,2,2
7663,este gobierno de bazofias son el asme reír el bazofia mayor dijo que el ecuador podía recibir 50 millones de colombianos unos 500 mil venezolanos más el muy inepto no ha generado trabajo para ecuatorianos peor para migrantes ,this government of slops are the laughing stock the biggest slop said that Ecuador could receive 50 million Colombians about 500 thousand Venezuelans plus the very inept has not generated work for Ecuadorians worse for migrants,2,2,1
7664,video acnur implementa plan de contingencia para migrantes venezolanos en ecuador 26ago ,UNHCR video implements contingency plan for Venezuelan migrants in Ecuador Aug 26,2,2,2
7665,los últimos migrantes venezolanos accedieron ecuador antes del requisito de visa partir de este 26ago pic twitter com yb1xbvumma,the last venezuelan migrants accessed ecuador before the visa requirement as of this 26th aug pic twitter com yb1xbvumma,1,0,1
7666,el fin de semana más de 11 000 venezolanos cruzaron la frontera rumbo ecuador según migración colombia ,"over the weekend more than 11,000 Venezuelans crossed the border heading Ecuador according to Colombian migration",2,2,1
7667,video acnur implementa plan de contingencia para migrantes venezolanos en ecuador siempreinformadopic twitter com kejvbbozgh,UNHCR video implements contingency plan for Venezuelan migrants in Ecuador always informed pic twitter com kejvbbozgh,1,0,1
7668, visa en ecuador visa en peru visa en brasil colombia para cuando la forma de sacar maduro es con pretestas pero quien va protestar si todos los venezolanos se estan viniendo para colombia sr presidente usted no lo afecta la migración los pobres si,visa in ecuador visa in peru visa in brazil colombia for when the way to get mature is with pretenses but who is going to protest if all the venezuelans are coming to colombia mr president you are not affected by migration the poor yes,2,2,2
7669, sepa el impacto otros países que traerá la visa humanitaria que exige ecuador los migrantes venezolanos pic twitter com 1f7wsp5twc,know the impact other countries that will bring the humanitarian visa that ecuador requires Venezuelan migrants pic twitter com 1f7wsp5twc,1,2,2
7670, sepa el impacto otros países que traerá la visa humanitaria que exige ecuador los migrantes venezolanos pic twitter com qlobr3sm51,know the impact other countries that will bring the humanitarian visa that ecuador requires Venezuelan migrants pic twitter com qlobr3sm51,1,2,2
7671,migración colombia reportó normalidad en salida de venezolanos ecuador ,Colombian migration reported normal departure from Venezuelans Ecuador,2,2,1
7672, sepa el impacto otros países que traerá la visa humanitaria que exige ecuador los migrantes venezolanos pic twitter com hlgtl8hgcp,know the impact other countries that will bring the humanitarian visa that ecuador requires Venezuelan migrants pic twitter com hlgtl8hgcp,1,2,2
7673, sepa el impacto otros países que traerá la visa humanitaria que exige ecuador los migrantes venezolanos pic twitter com frop2zs1r7,know the impact other countries that will bring the humanitarian visa that ecuador requires Venezuelan migrants pic twitter com frop2zs1r7,1,2,2
7674,panamá honduras perú ecuador ha controlado la estampida de venezolanos al solicitar la visa como requisito para poder entrar al país mientras tanto en colombia es de libre paso para los migrantes aumentando las problemáticas ya existentes ,"Panama Honduras Peru Ecuador has controlled the stampede of Venezuelans by applying for a visa as a requirement to enter the country, while in Colombia it is free passage for migrants increasing existing problems",2,0,1
7675,el terminal de rumichaca en la frontera entre colombia ecuador se vació la madrugada de este 26ago de migrantes venezolanos apenas dos horas después de que entrara en vigor el nuevo requisito de visa humanitaria pic twitter com dlemnonbna,The rumichaca terminal on the border between Colombia and Ecuador was emptied the morning of this August 26 of Venezuelan migrants just two hours after the new humanitarian visa requirement pic twitter com dlemnonbna came into force.,2,2,1
7676,10 fotos del drama de los miles de migrantes venezolanos en la frontera de colombia con ecuador una masiva llegada de miles de migrantes venezolanos ecuador por la frontera norte con colombia se registró hasta el domingo pocas horas perúnoticias,10 photos from the drama of the thousands of Venezuelan migrants on the Colombian-Ecuador border a massive arrival of thousands of Venezuelan migrants from Ecuador across the northern border with Colombia was recorded until Sunday a few hours after news,2,2,1
7677,venezolano delincuente fuera de aquí fueravenecos del ecuador lafloresta quito asesinado señor de 76 años degollado por venezolanos por robarle celular,Venezuelan delinquent out of here outside venecos del ecuador lafloresta quito murdered 76-year-old man beheaded by Venezuelans for stealing his cell phone,2,2,2
7678,es triste lo que padecen los hermanos venezolanos el presidente de ecuador es miserable así no se soluciona el problema de migración masiva,it is sad what the Venezuelan brothers suffer the president of ecuador is miserable so the problem of mass migration is not solved,2,2,2
7679,ecuador impone visa migrantes venezolanos via ,Ecuador imposes visa Venezuelan migrants via,2,2,2
7680,en un tiempo récord de tres horas desde que les sellaron los pasaportes en el lado colombiano ingresaron ecuador el último millar de migrantes venezolanos sin la exigencia del visado la madrugada de este 26ago pic twitter com doyudy8u7u,"In a record time of three hours since the passports were stamped on the Colombian side, the last thousand Venezuelan migrants entered Ecuador without the requirement of a visa on the morning of this 26th August pic twitter com doyudy8u7u",1,2,1
7681,últimos migrantes venezolanos ingresaron ecuador por rumichaca antes de la medianoche pic twitter com xliojpw8nd,Last Venezuelan migrants entered Ecuador by rumichaca before midnight pic twitter com xliojpw8nd,1,1,1
7682,ecuador exige visa humanitaria migrantes venezolanos partir de medianoche via ,Ecuador requires a humanitarian visa for Venezuelan migrants starting at midnight via,2,2,1
7683,ahora los coyotes van trabajar la migración ilegal venezolana en ecuador eso es lo que va pasar,now the coyotes are going to work the illegal Venezuelan migration in ecuador that's what will happen,2,0,0
7684,miles de inmigrantes venezolanos salen en el último mes desde colombia ecuador ,Thousands of Venezuelan immigrants leave in the last month from Colombia Ecuador,2,2,1
7685, internacional ecuador impone visa migrantes venezolanos pic twitter com wvwxxfiagv,International Ecuador imposes visa Venezuelan migrants pic twitter com wvwxxfiagv,2,2,2
7686, internacional los últimos migrantes venezolanos acceden ecuador antes del requisito de visa ,International the last Venezuelan migrants enter Ecuador before the visa requirement,2,0,0
7687,alcalde pide ayuda por aumento de migrantes venezolanos en frontera de colombia con ecuador mundopic twitter com wgs6gvjv4p,Mayor asks for help for the increase of Venezuelan migrants in the Colombian border with Ecuador Mundo Pic Pic com wgs6gvjv4p,2,2,1
7688,decenas de venezolanos no lograron ingresar ecuador ante exigencia de visa evnews venezuela ecuador migración acnur,Dozens of Venezuelans failed to enter Ecuador due to visa requirements evnews venezuela ecuador migration unhcr,2,2,1
7689,los últimos migrantes venezolanos accedieron ecuador antes del requisito de visa partir de este 26ago pic twitter com tlfot1hqf6,the last venezuelan migrants accessed ecuador before the visa requirement as of this august 26 pic twitter com tlfot1hqf6,2,0,1
7690,nueva ola de migrantes venezolanos abarrotó frontera de ecuador pic twitter com mnpbijpmky,New wave of Venezuelan migrants crowded Ecuador border pic twitter com mnpbijpmky,2,2,1
7691,últimos migrantes venezolanos lograron acceder ecuador antes del requisito de visa 26agopic twitter com glkdszxo5j,last Venezuelan migrants managed to access Ecuador before the visa requirement 26agopic twitter com glkdszxo5j,2,0,1
7692, enestepaís titulares desde este 26ago migrantes venezolanos solo podrán entrar ecuador si tienen visa humanitaria pagan 50 dólares por gestiones vía ,"In this country, holders from this August 26, Venezuelan migrants will only be able to enter Ecuador if they have a humanitarian visa, they pay $ 50 for negotiations via",2,2,1
7693,ecuador activa nuevas medidas para el control de migrantes venezolanos ,Ecuador activates new measures to control Venezuelan migrants,2,2,1
7694,últimos migrantes venezolanos acceden ecuador antes del requisito de visa pic twitter com vnu3scelmr,last Venezuelan migrants enter Ecuador before the visa requirement pic twitter com vnu3scelmr,1,0,2
7695,últimos migrantes venezolanos acceden ecuador antes del requisito de visa pic twitter com jfzgpsjsxq,last Venezuelan migrants enter Ecuador before the visa requirement pic twitter com jfzgpsjsxq,1,0,2
